protein	null_type	permutation	spearman
DBP009	position_preserving_shuffle	3147	0.6147800016206143
DBP009	position_preserving_shuffle	3148	0.5308321853982659
DBP009	position_preserving_shuffle	3149	0.5444453447856737
DBP009	position_preserving_shuffle	3150	0.5400696864111498
DBP009	position_preserving_shuffle	3151	0.5891742970585853
DBP009	position_preserving_shuffle	3152	0.5595170569645895
DBP009	position_preserving_shuffle	3153	0.5590308727007536
DBP009	position_preserving_shuffle	3154	0.5436350376792805
DBP009	position_preserving_shuffle	3155	0.558382627015639
DBP009	position_preserving_shuffle	3156	0.5141398590065634
DBP009	position_preserving_shuffle	3157	0.5528725386921644
DBP009	position_preserving_shuffle	3158	0.5745887691435054
DBP009	position_preserving_shuffle	3159	0.5797747346244227
DBP009	position_preserving_shuffle	3160	0.5711854792966535
DBP009	position_preserving_shuffle	3161	0.5538449072198364
DBP009	position_preserving_shuffle	3162	0.5295356940280367
DBP009	position_preserving_shuffle	3163	0.5493071874240337
DBP009	position_preserving_shuffle	3164	0.5329389838748886
DBP009	position_preserving_shuffle	3165	0.5387731950409206
DBP009	position_preserving_shuffle	3166	0.5687545579774734
DBP009	position_preserving_shuffle	3167	0.6050563163438943
DBP009	position_preserving_shuffle	3168	0.5831780244712746
DBP009	position_preserving_shuffle	3169	0.5374767036706912
DBP009	position_preserving_shuffle	3170	0.5603273640709829
DBP009	position_preserving_shuffle	3171	0.5238635442832834
DBP009	position_preserving_shuffle	3172	0.5266185884450207
DBP009	position_preserving_shuffle	3173	0.6117008346163196
DBP009	position_preserving_shuffle	3174	0.5664856980795723
DBP009	position_preserving_shuffle	3175	0.5235394214407261
DBP009	position_preserving_shuffle	3176	0.5227291143343328
DBP009	position_preserving_shuffle	3177	0.5632444696539989
DBP009	position_preserving_shuffle	3178	0.583015963049996
DBP009	position_preserving_shuffle	3179	0.5977635523863545
DBP009	position_preserving_shuffle	3180	0.5379628879345272
DBP009	position_preserving_shuffle	3181	0.5468762661048538
DBP009	position_preserving_shuffle	3182	0.5439591605218379
DBP009	position_preserving_shuffle	3183	0.594198201118224
DBP009	position_preserving_shuffle	3184	0.5664856980795723
DBP009	position_preserving_shuffle	3185	0.5519001701644923
DBP009	position_preserving_shuffle	3186	0.5394214407260352
DBP009	position_preserving_shuffle	3187	0.5818815331010454
DBP009	position_preserving_shuffle	3188	0.5703751721902601
DBP009	position_preserving_shuffle	3189	0.5379628879345272
DBP009	position_preserving_shuffle	3190	0.563730653917835
DBP009	position_preserving_shuffle	3191	0.5898225427436998
DBP009	position_preserving_shuffle	3192	0.5499554331091484
DBP009	position_preserving_shuffle	3193	0.5700510493477028
DBP009	position_preserving_shuffle	3194	0.5953326310671744
DBP009	position_preserving_shuffle	3195	0.5852848229478973
DBP009	position_preserving_shuffle	3196	0.574750830564784
DBP009	position_preserving_shuffle	3197	0.5732922777732761
DBP009	position_preserving_shuffle	3198	0.576209383356292
DBP009	position_preserving_shuffle	3199	0.5473624503686898
DBP009	position_preserving_shuffle	3200	0.5295356940280367
DBP009	position_preserving_shuffle	3201	0.5475245117899684
DBP009	position_preserving_shuffle	3202	0.6154282473057289
DBP009	position_preserving_shuffle	3203	0.554979337168787
DBP009	position_preserving_shuffle	3204	0.5381249493558059
DBP009	position_preserving_shuffle	3205	0.5867433757394053
DBP009	position_preserving_shuffle	3206	0.5596791183858683
DBP009	position_preserving_shuffle	3207	0.6006806579693704
DBP009	position_preserving_shuffle	3208	0.6016530264970424
DBP009	position_preserving_shuffle	3209	0.5334251681387246
DBP009	position_preserving_shuffle	3210	0.5807471031520948
DBP009	position_preserving_shuffle	3211	0.5434729762580018
DBP009	position_preserving_shuffle	3212	0.5951705696458959
DBP009	position_preserving_shuffle	3213	0.5449315290495098
DBP009	position_preserving_shuffle	3214	0.6104043432460903
DBP009	position_preserving_shuffle	3215	0.5356940280366259
DBP009	position_preserving_shuffle	3216	0.5428247305728873
DBP009	position_preserving_shuffle	3217	0.5775058747265214
DBP009	position_preserving_shuffle	3218	0.5919293412203226
DBP009	position_preserving_shuffle	3219	0.5692407422413095
DBP009	position_preserving_shuffle	3220	0.5630824082327203
DBP009	position_preserving_shuffle	3221	0.5567620128028523
DBP009	position_preserving_shuffle	3222	0.5348837209302325
DBP009	position_preserving_shuffle	3223	0.5382870107770845
DBP009	position_preserving_shuffle	3224	0.5465521432622965
DBP009	position_preserving_shuffle	3225	0.6006806579693704
DBP009	position_preserving_shuffle	3226	0.5394214407260352
DBP009	position_preserving_shuffle	3227	0.5656753909731789
DBP009	position_preserving_shuffle	3228	0.5677821894498015
DBP009	position_preserving_shuffle	3229	0.5206223158577101
DBP009	position_preserving_shuffle	3230	0.5426626691516085
DBP009	position_preserving_shuffle	3231	0.5392593793047565
DBP009	position_preserving_shuffle	3232	0.5100883234745969
DBP009	position_preserving_shuffle	3233	0.5648650838667856
DBP009	position_preserving_shuffle	3234	0.5841503929989467
DBP009	position_preserving_shuffle	3235	0.5682683737136375
DBP009	position_preserving_shuffle	3236	0.5546552143262298
DBP009	position_preserving_shuffle	3237	0.5776679361478
DBP009	position_preserving_shuffle	3238	0.555951705696459
DBP009	position_preserving_shuffle	3239	0.5682683737136375
DBP009	position_preserving_shuffle	3240	0.5694028036625882
DBP009	position_preserving_shuffle	3241	0.6013289036544851
DBP009	position_preserving_shuffle	3242	0.5275909569726926
DBP009	position_preserving_shuffle	3243	0.548658941738919
DBP009	position_preserving_shuffle	3244	0.6204521513653675
DBP009	position_preserving_shuffle	3245	0.6117008346163196
DBP009	position_preserving_shuffle	3246	0.5160845960619075
DBP009	position_preserving_shuffle	3247	0.5953326310671744
DBP009	position_preserving_shuffle	3248	0.5519001701644923
DBP009	position_preserving_shuffle	3249	0.6254760554250062
DBP009	position_preserving_shuffle	3250	0.5251600356535128
DBP009	position_preserving_shuffle	3251	0.5877157442670772
DBP009	position_preserving_shuffle	3252	0.5611376711773762
DBP009	position_preserving_shuffle	3253	0.5753990762498987
DBP009	position_preserving_shuffle	3254	0.5862571914755693
DBP009	position_preserving_shuffle	3255	0.5898225427436998
DBP009	position_preserving_shuffle	3256	0.5917672797990439
DBP009	position_preserving_shuffle	3257	0.5627582853901629
DBP009	position_preserving_shuffle	3258	0.5433109148367231
DBP009	position_preserving_shuffle	3259	0.5220808686492181
DBP009	position_preserving_shuffle	3260	0.5497933716878697
DBP009	position_preserving_shuffle	3261	0.5429867919941658
DBP009	position_preserving_shuffle	3262	0.5689166193987522
DBP009	position_preserving_shuffle	3263	0.6073251762417957
DBP009	position_preserving_shuffle	3264	0.5765335061988494
DBP009	position_preserving_shuffle	3265	0.5397455635685926
DBP009	position_preserving_shuffle	3266	0.5912810955352078
DBP009	position_preserving_shuffle	3267	0.5546552143262298
DBP009	position_preserving_shuffle	3268	0.5319666153472167
DBP009	position_preserving_shuffle	3269	0.5854468843691759
DBP009	position_preserving_shuffle	3270	0.6045701320800583
DBP009	position_preserving_shuffle	3271	0.557896442751803
DBP009	position_preserving_shuffle	3272	0.5621100397050482
DBP009	position_preserving_shuffle	3273	0.5517381087432137
DBP009	position_preserving_shuffle	3274	0.6068389919779597
DBP009	position_preserving_shuffle	3275	0.6321205736974315
DBP009	position_preserving_shuffle	3276	0.605704562029009
DBP009	position_preserving_shuffle	3277	0.5493071874240337
DBP009	position_preserving_shuffle	3278	0.5331010452961673
DBP009	position_preserving_shuffle	3279	0.5400696864111498
DBP009	position_preserving_shuffle	3280	0.5880398671096345
DBP009	position_preserving_shuffle	3281	0.5666477595008508
DBP009	position_preserving_shuffle	3282	0.5591929341220323
DBP009	position_preserving_shuffle	3283	0.5632444696539989
DBP009	position_preserving_shuffle	3284	0.6168868000972368
DBP009	position_preserving_shuffle	3285	0.5577343813305243
DBP009	position_preserving_shuffle	3286	0.574750830564784
DBP009	position_preserving_shuffle	3287	0.5817194716797667
DBP009	position_preserving_shuffle	3288	0.5773438133052426
DBP009	position_preserving_shuffle	3289	0.6082975447694676
DBP009	position_preserving_shuffle	3290	0.5188396402236448
DBP009	position_preserving_shuffle	3291	0.5572481970666884
DBP009	position_preserving_shuffle	3292	0.5488210031601978
DBP009	position_preserving_shuffle	3293	0.5515760473219351
DBP009	position_preserving_shuffle	3294	0.5609756097560976
DBP009	position_preserving_shuffle	3295	0.5494692488453125
DBP009	position_preserving_shuffle	3296	0.5711854792966535
DBP009	position_preserving_shuffle	3297	0.5659995138157362
DBP009	position_preserving_shuffle	3298	0.5353699051940686
DBP009	position_preserving_shuffle	3299	0.5899846041649786
DBP009	position_preserving_shuffle	3300	0.5499554331091484
DBP009	position_preserving_shuffle	3301	0.6102422818248117
DBP009	position_preserving_shuffle	3302	0.5572481970666884
DBP009	position_preserving_shuffle	3303	0.5220808686492181
DBP009	position_preserving_shuffle	3304	0.5741025848796695
DBP009	position_preserving_shuffle	3305	0.5706992950328175
DBP009	position_preserving_shuffle	3306	0.5971153067012398
DBP009	position_preserving_shuffle	3307	0.5240256057045621
DBP009	position_preserving_shuffle	3308	0.5648650838667856
DBP009	position_preserving_shuffle	3309	0.5679442508710802
DBP009	position_preserving_shuffle	3310	0.5700510493477028
DBP009	position_preserving_shuffle	3311	0.5734543391945548
DBP009	position_preserving_shuffle	3312	0.5776679361478
DBP009	position_preserving_shuffle	3313	0.5694028036625882
DBP009	position_preserving_shuffle	3314	0.5739405234583908
DBP009	position_preserving_shuffle	3315	0.58252977878616
DBP009	position_preserving_shuffle	3316	0.5901466655862573
DBP009	position_preserving_shuffle	3317	0.5974394295437971
DBP009	position_preserving_shuffle	3318	0.5659995138157362
DBP009	position_preserving_shuffle	3319	0.5872295600032412
DBP009	position_preserving_shuffle	3320	0.5804229803095373
DBP009	position_preserving_shuffle	3321	0.5522242930070497
DBP009	position_preserving_shuffle	3322	0.531318369662102
DBP009	position_preserving_shuffle	3323	0.5817194716797667
DBP009	position_preserving_shuffle	3324	0.5898225427436998
DBP009	position_preserving_shuffle	3325	0.5659995138157362
DBP009	position_preserving_shuffle	3326	0.5439591605218379
DBP009	position_preserving_shuffle	3327	0.5877157442670772
DBP009	position_preserving_shuffle	3328	0.5476865732112471
DBP009	position_preserving_shuffle	3329	0.5522242930070497
DBP009	position_preserving_shuffle	3330	0.528887448342922
DBP009	position_preserving_shuffle	3331	0.5522242930070497
DBP009	position_preserving_shuffle	3332	0.5536828457985576
DBP009	position_preserving_shuffle	3333	0.5802609188882587
DBP009	position_preserving_shuffle	3334	0.6104043432460903
DBP009	position_preserving_shuffle	3335	0.6128352645652703
DBP009	position_preserving_shuffle	3336	0.584474515841504
DBP009	position_preserving_shuffle	3337	0.5528725386921644
DBP009	position_preserving_shuffle	3338	0.5533587229560003
DBP009	position_preserving_shuffle	3339	0.5676201280285229
DBP009	position_preserving_shuffle	3340	0.5980876752289118
DBP009	position_preserving_shuffle	3341	0.5497933716878697
DBP009	position_preserving_shuffle	3342	0.5418523620452151
DBP009	position_preserving_shuffle	3343	0.6029495178672718
DBP009	position_preserving_shuffle	3344	0.5115468762661048
DBP009	position_preserving_shuffle	3345	0.52791507981525
DBP009	position_preserving_shuffle	3346	0.6099181589822543
DBP009	position_preserving_shuffle	3347	0.5702131107689815
DBP009	position_preserving_shuffle	3348	0.552548415849607
DBP009	position_preserving_shuffle	3349	0.5880398671096345
DBP009	position_preserving_shuffle	3350	0.6186694757313023
DBP009	position_preserving_shuffle	3351	0.5308321853982659
DBP009	position_preserving_shuffle	3352	0.5567620128028523
DBP009	position_preserving_shuffle	3353	0.5185155173810875
DBP009	position_preserving_shuffle	3354	0.5433109148367231
DBP009	position_preserving_shuffle	3355	0.6053804391864517
DBP009	position_preserving_shuffle	3356	0.5165707803257436
DBP009	position_preserving_shuffle	3357	0.5807471031520948
DBP009	position_preserving_shuffle	3358	0.6178591686249089
DBP009	position_preserving_shuffle	3359	0.554979337168787
DBP009	position_preserving_shuffle	3360	0.5768576290414068
DBP009	position_preserving_shuffle	3361	0.5240256057045621
DBP009	position_preserving_shuffle	3362	0.5493071874240337
DBP009	position_preserving_shuffle	3363	0.5512519244793778
DBP009	position_preserving_shuffle	3364	0.5775058747265214
DBP009	position_preserving_shuffle	3365	0.5420144234664939
DBP009	position_preserving_shuffle	3366	0.5603273640709829
DBP009	position_preserving_shuffle	3367	0.548658941738919
DBP009	position_preserving_shuffle	3368	0.5971153067012398
DBP009	position_preserving_shuffle	3369	0.5251600356535128
DBP009	position_preserving_shuffle	3370	0.5181913945385301
DBP009	position_preserving_shuffle	3371	0.5664856980795723
DBP009	position_preserving_shuffle	3372	0.5418523620452151
DBP009	position_preserving_shuffle	3373	0.5606514869135403
DBP009	position_preserving_shuffle	3374	0.5280771412365287
DBP009	position_preserving_shuffle	3375	0.6162385544121223
DBP009	position_preserving_shuffle	3376	0.5147881046916782
DBP009	position_preserving_shuffle	3377	0.5663236366582935
DBP009	position_preserving_shuffle	3378	0.5509278016368204
DBP009	position_preserving_shuffle	3379	0.5582205655943603
DBP009	position_preserving_shuffle	3380	0.603273640709829
DBP009	position_preserving_shuffle	3381	0.5577343813305243
DBP009	position_preserving_shuffle	3382	0.5478486346325258
DBP009	position_preserving_shuffle	3383	0.5502795559517057
DBP009	position_preserving_shuffle	3384	0.5455797747346244
DBP009	position_preserving_shuffle	3385	0.5494692488453125
DBP009	position_preserving_shuffle	3386	0.5713475407179321
DBP009	position_preserving_shuffle	3387	0.5457418361559031
DBP009	position_preserving_shuffle	3388	0.5339113524025606
DBP009	position_preserving_shuffle	3389	0.5684304351349162
DBP009	position_preserving_shuffle	3390	0.5478486346325258
DBP009	position_preserving_shuffle	3391	0.6058666234502877
DBP009	position_preserving_shuffle	3392	0.5280771412365287
DBP009	position_preserving_shuffle	3393	0.5695648650838668
DBP009	position_preserving_shuffle	3394	0.48804797018069845
DBP009	position_preserving_shuffle	3395	0.5366663965642978
DBP009	position_preserving_shuffle	3396	0.558382627015639
DBP009	position_preserving_shuffle	3397	0.5248359128109553
DBP009	position_preserving_shuffle	3398	0.5228911757556115
DBP009	position_preserving_shuffle	3399	0.5010128838829917
DBP009	position_preserving_shuffle	3400	0.5685924965561948
DBP009	position_preserving_shuffle	3401	0.5439591605218379
DBP009	position_preserving_shuffle	3402	0.5979256138076331
DBP009	position_preserving_shuffle	3403	0.5703751721902601
DBP009	position_preserving_shuffle	3404	0.5710234178753748
DBP009	position_preserving_shuffle	3405	0.5729681549307188
DBP009	position_preserving_shuffle	3406	0.5177052102746942
DBP009	position_preserving_shuffle	3407	0.5478486346325258
DBP009	position_preserving_shuffle	3408	0.58252977878616
DBP009	position_preserving_shuffle	3409	0.5403938092537072
DBP009	position_preserving_shuffle	3410	0.5731302163519976
DBP009	position_preserving_shuffle	3411	0.5919293412203226
DBP009	position_preserving_shuffle	3412	0.5515760473219351
DBP009	position_preserving_shuffle	3413	0.5565999513815736
DBP009	position_preserving_shuffle	3414	0.5953326310671744
DBP009	position_preserving_shuffle	3415	0.576209383356292
DBP009	position_preserving_shuffle	3416	0.5729681549307188
DBP009	position_preserving_shuffle	3417	0.5893363584798639
DBP009	position_preserving_shuffle	3418	0.5556275828539017
DBP009	position_preserving_shuffle	3419	0.5601653026497043
DBP009	position_preserving_shuffle	3420	0.5706992950328175
DBP009	position_preserving_shuffle	3421	0.5929017097479945
DBP009	position_preserving_shuffle	3422	0.5841503929989467
DBP009	position_preserving_shuffle	3423	0.5572481970666884
DBP009	position_preserving_shuffle	3424	0.6082975447694676
DBP009	position_preserving_shuffle	3425	0.5416903006239365
DBP009	position_preserving_shuffle	3426	0.5695648650838668
DBP009	position_preserving_shuffle	3427	0.5410420549388218
DBP009	position_preserving_shuffle	3428	0.5543310914836724
DBP009	position_preserving_shuffle	3429	0.5379628879345272
DBP009	position_preserving_shuffle	3430	0.5296977554493153
DBP009	position_preserving_shuffle	3431	0.5768576290414068
DBP009	position_preserving_shuffle	3432	0.561299732598655
DBP009	position_preserving_shuffle	3433	0.5865813143181265
DBP009	position_preserving_shuffle	3434	0.6186694757313023
DBP009	position_preserving_shuffle	3435	0.5447694676282311
DBP009	position_preserving_shuffle	3436	0.5784782432541933
DBP009	position_preserving_shuffle	3437	0.5345595980876753
DBP009	position_preserving_shuffle	3438	0.5724819706668828
DBP009	position_preserving_shuffle	3439	0.5708613564540961
DBP009	position_preserving_shuffle	3440	0.5750749534073414
DBP009	position_preserving_shuffle	3441	0.585933068633012
DBP009	position_preserving_shuffle	3442	0.5454177133133459
DBP009	position_preserving_shuffle	3443	0.5788023660967507
DBP009	position_preserving_shuffle	3444	0.5170569645895795
DBP009	position_preserving_shuffle	3445	0.6021392107608784
DBP009	position_preserving_shuffle	3446	0.512519244793777
DBP009	position_preserving_shuffle	3447	0.574750830564784
DBP009	position_preserving_shuffle	3448	0.606190746292845
DBP009	position_preserving_shuffle	3449	0.5690786808200309
DBP009	position_preserving_shuffle	3450	0.5609756097560976
DBP009	position_preserving_shuffle	3451	0.5533587229560003
DBP009	position_preserving_shuffle	3452	0.5732922777732761
DBP009	position_preserving_shuffle	3453	0.5838262701563893
DBP009	position_preserving_shuffle	3454	0.5567620128028523
DBP009	position_preserving_shuffle	3455	0.5606514869135403
DBP009	position_preserving_shuffle	3456	0.5496313102665911
DBP009	position_preserving_shuffle	3457	0.5441212219431164
DBP009	position_preserving_shuffle	3458	0.5838262701563893
DBP009	position_preserving_shuffle	3459	0.5147881046916782
DBP009	position_preserving_shuffle	3460	0.5828539016287173
DBP009	position_preserving_shuffle	3461	0.5488210031601978
DBP009	position_preserving_shuffle	3462	0.5817194716797667
DBP009	position_preserving_shuffle	3463	0.5856089457904546
DBP009	position_preserving_shuffle	3464	0.5206223158577101
DBP009	position_preserving_shuffle	3465	0.5044161737298437
DBP009	position_preserving_shuffle	3466	0.5194878859087594
DBP009	position_preserving_shuffle	3467	0.5596791183858683
DBP009	position_preserving_shuffle	3468	0.5585446884369176
DBP009	position_preserving_shuffle	3469	0.5700510493477028
DBP009	position_preserving_shuffle	3470	0.563730653917835
DBP009	position_preserving_shuffle	3471	0.5379628879345272
DBP009	position_preserving_shuffle	3472	0.5901466655862573
DBP009	position_preserving_shuffle	3473	0.5609756097560976
DBP009	position_preserving_shuffle	3474	0.5741025848796695
DBP009	position_preserving_shuffle	3475	0.5741025848796695
DBP009	position_preserving_shuffle	3476	0.5788023660967507
DBP009	position_preserving_shuffle	3477	0.5812332874159307
DBP009	position_preserving_shuffle	3478	0.5661615752370148
DBP009	position_preserving_shuffle	3479	0.5442832833643951
DBP009	position_preserving_shuffle	3480	0.5484968803176404
DBP009	position_preserving_shuffle	3481	0.58252977878616
DBP009	position_preserving_shuffle	3482	0.5658374523944575
DBP009	position_preserving_shuffle	3483	0.5624341625476056
DBP009	position_preserving_shuffle	3484	0.5356940280366259
DBP009	position_preserving_shuffle	3485	0.5630824082327203
DBP009	position_preserving_shuffle	3486	0.5724819706668828
DBP009	position_preserving_shuffle	3487	0.5797747346244227
DBP009	position_preserving_shuffle	3488	0.5723199092456042
DBP009	position_preserving_shuffle	3489	0.6222348269994329
DBP009	position_preserving_shuffle	3490	0.5591929341220323
DBP009	position_preserving_shuffle	3491	0.5739405234583908
DBP009	position_preserving_shuffle	3492	0.5788023660967507
DBP009	position_preserving_shuffle	3493	0.5966291224374038
DBP009	position_preserving_shuffle	3494	0.5356940280366259
DBP009	position_preserving_shuffle	3495	0.6256381168462847
DBP009	position_preserving_shuffle	3496	0.5945223239607812
DBP009	position_preserving_shuffle	3497	0.5755611376711774
DBP009	position_preserving_shuffle	3498	0.5643788996029495
DBP009	position_preserving_shuffle	3499	0.5596791183858683
DBP009	position_preserving_shuffle	3500	0.5658374523944575
DBP009	position_preserving_shuffle	3501	0.5695648650838668
DBP009	position_preserving_shuffle	3502	0.5241876671258408
DBP009	position_preserving_shuffle	3503	0.5642168381816709
DBP009	position_preserving_shuffle	3504	0.586419252896848
DBP009	position_preserving_shuffle	3505	0.5548172757475083
DBP009	position_preserving_shuffle	3506	0.5877157442670772
DBP009	position_preserving_shuffle	3507	0.5849607001053401
DBP009	position_preserving_shuffle	3508	0.550117494530427
DBP009	position_preserving_shuffle	3509	0.5865813143181265
DBP009	position_preserving_shuffle	3510	0.578640304675472
DBP009	position_preserving_shuffle	3511	0.5553034600113443
DBP009	position_preserving_shuffle	3512	0.5514139859006564
DBP009	position_preserving_shuffle	3513	0.5413661777813792
DBP009	position_preserving_shuffle	3514	0.5198120087513168
DBP009	position_preserving_shuffle	3515	0.5412041163601006
DBP009	position_preserving_shuffle	3516	0.5702131107689815
DBP009	position_preserving_shuffle	3517	0.5162466574831862
DBP009	position_preserving_shuffle	3518	0.556437889960295
DBP009	position_preserving_shuffle	3519	0.5457418361559031
DBP009	position_preserving_shuffle	3520	0.5640547767603922
DBP009	position_preserving_shuffle	3521	0.5672960051859656
DBP009	position_preserving_shuffle	3522	0.5757231990924562
DBP009	position_preserving_shuffle	3523	0.6125111417227129
DBP009	position_preserving_shuffle	3524	0.609594036139697
DBP009	position_preserving_shuffle	3525	0.6045701320800583
DBP009	position_preserving_shuffle	3526	0.5732922777732761
DBP009	position_preserving_shuffle	3527	0.53763876509197
DBP009	position_preserving_shuffle	3528	0.5426626691516085
DBP009	position_preserving_shuffle	3529	0.5548172757475083
DBP009	position_preserving_shuffle	3530	0.5843124544202253
DBP009	position_preserving_shuffle	3531	0.5604894254922616
DBP009	position_preserving_shuffle	3532	0.5444453447856737
DBP009	position_preserving_shuffle	3533	0.5901466655862573
DBP009	position_preserving_shuffle	3534	0.5572481970666884
DBP009	position_preserving_shuffle	3535	0.5625962239688842
DBP009	position_preserving_shuffle	3536	0.5753990762498987
DBP009	position_preserving_shuffle	3537	0.550117494530427
DBP009	position_preserving_shuffle	3538	0.5705372336115389
DBP009	position_preserving_shuffle	3539	0.5026334980957784
DBP009	position_preserving_shuffle	3540	0.5556275828539017
DBP009	position_preserving_shuffle	3541	0.5379628879345272
DBP009	position_preserving_shuffle	3542	0.555951705696459
DBP009	position_preserving_shuffle	3543	0.5356940280366259
DBP009	position_preserving_shuffle	3544	0.5415282392026578
DBP009	position_preserving_shuffle	3545	0.5159225346406289
DBP009	position_preserving_shuffle	3546	0.5792885503605867
DBP009	position_preserving_shuffle	3547	0.5562758285390162
DBP009	position_preserving_shuffle	3548	0.5433109148367231
DBP009	position_preserving_shuffle	3549	0.5431488534154445
DBP009	position_preserving_shuffle	3550	0.5684304351349162
DBP009	position_preserving_shuffle	3551	0.5676201280285229
DBP009	position_preserving_shuffle	3552	0.5651892067093428
DBP009	position_preserving_shuffle	3553	0.53034600113443
DBP009	position_preserving_shuffle	3554	0.5162466574831862
DBP009	position_preserving_shuffle	3555	0.5497933716878697
DBP009	position_preserving_shuffle	3556	0.5741025848796695
DBP009	position_preserving_shuffle	3557	0.5760473219350134
DBP009	position_preserving_shuffle	3558	0.5567620128028523
DBP009	position_preserving_shuffle	3559	0.557896442751803
DBP009	position_preserving_shuffle	3560	0.5875536828457987
DBP009	position_preserving_shuffle	3561	0.5499554331091484
DBP009	position_preserving_shuffle	3562	0.5596791183858683
DBP009	position_preserving_shuffle	3563	0.5413661777813792
DBP009	position_preserving_shuffle	3564	0.5924155254841585
DBP009	position_preserving_shuffle	3565	0.578154120411636
DBP009	position_preserving_shuffle	3566	0.5360181508791833
DBP009	position_preserving_shuffle	3567	0.5763714447775707
DBP009	position_preserving_shuffle	3568	0.6014909650757637
DBP009	position_preserving_shuffle	3569	0.5426626691516085
DBP009	position_preserving_shuffle	3570	0.6138076330929422
DBP009	position_preserving_shuffle	3571	0.5630824082327203
DBP009	position_preserving_shuffle	3572	0.5228911757556115
DBP009	position_preserving_shuffle	3573	0.5553034600113443
DBP009	position_preserving_shuffle	3574	0.5546552143262298
DBP009	position_preserving_shuffle	3575	0.5536828457985576
DBP009	position_preserving_shuffle	3576	0.5666477595008508
DBP009	position_preserving_shuffle	3577	0.5995462280204198
DBP009	position_preserving_shuffle	3578	0.5812332874159307
DBP009	position_preserving_shuffle	3579	0.5958188153310104
DBP009	position_preserving_shuffle	3580	0.5379628879345272
DBP009	position_preserving_shuffle	3581	0.574750830564784
DBP009	position_preserving_shuffle	3582	0.5898225427436998
DBP009	position_preserving_shuffle	3583	0.5475245117899684
DBP009	position_preserving_shuffle	3584	0.574750830564784
DBP009	position_preserving_shuffle	3585	0.5180293331172515
DBP009	position_preserving_shuffle	3586	0.5749128919860628
DBP009	position_preserving_shuffle	3587	0.5687545579774734
DBP009	position_preserving_shuffle	3588	0.5659995138157362
DBP009	position_preserving_shuffle	3589	0.6021392107608784
DBP009	position_preserving_shuffle	3590	0.5794506117818653
DBP009	position_preserving_shuffle	3591	0.5745887691435054
DBP009	position_preserving_shuffle	3592	0.548172757475083
DBP009	position_preserving_shuffle	3593	0.5403938092537072
DBP009	position_preserving_shuffle	3594	0.5504416173729845
DBP009	position_preserving_shuffle	3595	0.5436350376792805
DBP009	position_preserving_shuffle	3596	0.5783161818329148
DBP009	position_preserving_shuffle	3597	0.580585041730816
DBP009	position_preserving_shuffle	3598	0.5634065310752776
DBP009	position_preserving_shuffle	3599	0.6027874564459931
DBP009	position_preserving_shuffle	3600	0.5506036787942631
DBP009	position_preserving_shuffle	3601	0.533263106717446
DBP009	position_preserving_shuffle	3602	0.5737784620371121
DBP009	position_preserving_shuffle	3603	0.5468762661048538
DBP009	position_preserving_shuffle	3604	0.560813548334819
DBP009	position_preserving_shuffle	3605	0.5708613564540961
DBP009	position_preserving_shuffle	3606	0.5425006077303298
DBP009	position_preserving_shuffle	3607	0.5890122356373066
DBP009	position_preserving_shuffle	3608	0.6060286848715662
DBP009	position_preserving_shuffle	3609	0.5483348188963617
DBP009	position_preserving_shuffle	3610	0.5319666153472167
DBP009	position_preserving_shuffle	3611	0.5645409610242282
DBP009	position_preserving_shuffle	3612	0.5522242930070497
DBP009	position_preserving_shuffle	3613	0.5950085082246171
DBP009	position_preserving_shuffle	3614	0.554979337168787
DBP009	position_preserving_shuffle	3615	0.5766955676201281
DBP009	position_preserving_shuffle	3616	0.5363422737217405
DBP009	position_preserving_shuffle	3617	0.5606514869135403
DBP009	position_preserving_shuffle	3618	0.5551413985900656
DBP009	position_preserving_shuffle	3619	0.5429867919941658
DBP009	position_preserving_shuffle	3620	0.5541690300623937
DBP009	position_preserving_shuffle	3621	0.5854468843691759
DBP009	position_preserving_shuffle	3622	0.5531966615347218
DBP009	position_preserving_shuffle	3623	0.5815574102584881
DBP009	position_preserving_shuffle	3624	0.5519001701644923
DBP009	position_preserving_shuffle	3625	0.5694028036625882
DBP009	position_preserving_shuffle	3626	0.502309375253221
DBP009	position_preserving_shuffle	3627	0.5894984199011426
DBP009	position_preserving_shuffle	3628	0.58739162142452
DBP009	position_preserving_shuffle	3629	0.5694028036625882
DBP009	position_preserving_shuffle	3630	0.6018150879183212
DBP009	position_preserving_shuffle	3631	0.5958188153310104
DBP009	position_preserving_shuffle	3632	0.5692407422413095
DBP009	position_preserving_shuffle	3633	0.5211085001215461
DBP009	position_preserving_shuffle	3634	0.5710234178753748
DBP009	position_preserving_shuffle	3635	0.5468762661048538
DBP009	position_preserving_shuffle	3636	0.5157604732193501
DBP009	position_preserving_shuffle	3637	0.5742646463009482
DBP009	position_preserving_shuffle	3638	0.5201361315938742
DBP009	position_preserving_shuffle	3639	0.5687545579774734
DBP009	position_preserving_shuffle	3640	0.5679442508710802
DBP009	position_preserving_shuffle	3641	0.5551413985900656
DBP009	position_preserving_shuffle	3642	0.526456527023742
DBP009	position_preserving_shuffle	3643	0.5590308727007536
DBP009	position_preserving_shuffle	3644	0.5809091645733734
DBP009	position_preserving_shuffle	3645	0.610080220403533
DBP009	position_preserving_shuffle	3646	0.557896442751803
DBP009	position_preserving_shuffle	3647	0.5358560894579046
