protein_id,left_index,right_index,left_score,right_score,difficulty,protocol
DBP35,2707,2091,-0.06569,0.07329,easy,D16384
DBP35,1341,7149,-0.013755,-0.25507,easy,D16384
DBP35,1360,6625,0.036905,-0.093935,easy,D16384
DBP35,488,7845,0.115875,-0.04362,easy,D16384
DBP35,4108,1525,-0.09859,0.03263,easy,D16384
DBP35,304,3712,-0.063215,0.07789499999999999,easy,D16384
DBP35,2381,2819,-0.117865,0.017525000000000006,easy,D16384
DBP35,7662,1939,0.12223999999999999,-0.041585,easy,D16384
DBP35,5268,6402,-0.08073,0.051504999999999995,easy,D16384
DBP35,4456,4978,0.012555,-0.12593,easy,D16384
DBP35,1526,851,0.091055,-0.054235000000000005,easy,D16384
DBP35,7839,6210,0.16393,-0.031549999999999995,easy,D16384
DBP35,4958,4279,-0.029500000000000002,0.182015,easy,D16384
DBP35,7531,5748,0.134665,-0.037540000000000004,easy,D16384
DBP35,3066,456,-0.08305000000000001,0.04802,easy,D16384
DBP35,1772,6630,0.053474999999999995,-0.07918,easy,D16384
DBP35,7567,2052,0.259675,-0.02373,easy,D16384
DBP35,3813,1541,0.14382499999999998,-0.03543,easy,D16384
DBP35,2789,813,0.091095,-0.054215,easy,D16384
DBP35,1884,296,0.038165,-0.09258,easy,D16384
DBP35,6105,3844,-0.055264999999999995,0.0895,easy,D16384
DBP35,4764,2006,-0.22333999999999998,-0.012485,easy,D16384
DBP35,4788,1236,-0.12266500000000001,0.014925,easy,D16384
DBP35,2769,16,0.1194,-0.04249,easy,D16384
DBP35,5241,2067,0.07194500000000001,-0.066425,easy,D16384
DBP35,8041,6713,-0.065555,0.073765,easy,D16384
DBP35,1717,6567,-0.06731999999999999,0.06971000000000001,easy,D16384
DBP35,4489,1017,-0.114865,0.019885,easy,D16384
DBP35,3529,4289,0.10425999999999999,-0.04875,easy,D16384
DBP35,1357,7082,-0.112855,0.021400000000000002,easy,D16384
DBP35,4352,1015,0.023915,-0.10917,easy,D16384
DBP35,2311,6351,-0.11479500000000001,0.02011,easy,D16384
DBP35,4514,7590,0.02231,-0.111705,easy,D16384
DBP35,5497,1202,-0.026174999999999997,0.214715,easy,D16384
DBP35,3757,12,-0.04504,0.112405,easy,D16384
DBP35,6615,4048,0.026005,-0.10664499999999999,easy,D16384
DBP35,3029,3832,-0.046905,0.108195,easy,D16384
DBP35,4177,6473,0.094705,-0.052605,easy,D16384
DBP35,6404,6893,0.04989,-0.08172499999999999,easy,D16384
DBP35,3875,6427,0.041735,-0.08921,easy,D16384
DBP35,2647,4276,-0.15039,0.0008349999999999955,easy,D16384
DBP35,368,3223,0.0007150000000000004,-0.15073,easy,D16384
DBP35,82,7244,0.069935,-0.067165,easy,D16384
DBP35,822,6369,0.04934,-0.082235,easy,D16384
DBP35,7170,6112,-0.12378,0.014114999999999999,easy,D16384
DBP35,7466,3186,-0.126505,0.012225000000000003,easy,D16384
DBP35,2222,7693,-0.22475,-0.01251,easy,D16384
DBP35,7897,4562,-0.098555,0.03276,easy,D16384
DBP35,2163,3899,0.060065,-0.07407,easy,D16384
DBP35,2977,509,0.15667,-0.03296,easy,D16384
DBP35,3294,71,-0.048585,0.10434500000000001,easy,D16384
DBP35,7933,4178,-0.061095000000000003,0.07988500000000001,easy,D16384
DBP35,2445,3581,-0.18348,-0.007665,easy,D16384
DBP35,51,2191,0.09672,-0.05185,easy,D16384
DBP35,19,7078,0.011994999999999999,-0.126635,easy,D16384
DBP35,2007,1315,-0.08739,0.043415,easy,D16384
DBP35,7105,4486,0.013035,-0.12509,easy,D16384
DBP35,1475,5870,-0.07382,0.060625,easy,D16384
DBP35,2456,5603,-0.09833499999999999,0.032885000000000005,easy,D16384
DBP35,3575,5658,0.143525,-0.03554,easy,D16384
DBP35,3727,5255,0.071435,-0.06658,easy,D16384
DBP35,4878,8096,-0.07586,0.058115,easy,D16384
DBP35,7606,6348,0.30172,-0.02161,easy,D16384
DBP35,870,2740,-0.109485,0.023405000000000002,easy,D16384
DBP35,4162,5383,-0.05455,0.090475,easy,D16384
DBP35,3047,5493,-0.112915,0.02131,easy,D16384
DBP35,5633,3950,-0.027850000000000003,0.198515,easy,D16384
DBP35,7795,4750,0.032924999999999996,-0.098315,easy,D16384
DBP35,5903,1494,-0.13851,0.005430000000000001,easy,D16384
DBP35,5011,7033,-0.11617,0.01894,easy,D16384
DBP35,5974,2326,-0.006965000000000001,-0.17838500000000002,easy,D16384
DBP35,2681,6445,0.25234,-0.02422,easy,D16384
DBP35,3290,4459,-0.194065,-0.00975,easy,D16384
DBP35,6079,6608,0.052349999999999994,-0.080175,easy,D16384
DBP35,5852,1330,-0.15965000000000001,-0.0026000000000000016,easy,D16384
DBP35,2633,6735,0.41335999999999995,-0.01993,easy,D16384
DBP35,267,3857,-0.04529,0.11187,easy,D16384
DBP35,3363,2999,0.039815,-0.09116,easy,D16384
DBP35,2758,5437,-0.020565,0.3591,easy,D16384
DBP35,6405,4770,-0.003975000000000003,-0.1632,easy,D16384
DBP35,7680,1927,0.026600000000000002,-0.10553000000000001,easy,D16384
DBP35,5169,3497,0.136955,-0.036820000000000006,easy,D16384
DBP35,3990,922,-0.049225000000000005,0.10305500000000001,easy,D16384
DBP35,4545,6287,0.10877,-0.04672,easy,D16384
DBP35,7883,5940,0.11481,-0.04411,easy,D16384
DBP35,387,5928,0.000855,-0.15028999999999998,easy,D16384
DBP35,3724,6558,0.024725,-0.10858000000000001,easy,D16384
DBP35,4506,1848,0.111605,-0.045665,easy,D16384
DBP35,4154,6679,-0.054119999999999994,0.09121,easy,D16384
DBP35,3601,5020,0.022635000000000002,-0.11088999999999999,easy,D16384
DBP35,6539,5698,-0.08568,0.045005,easy,D16384
DBP35,2215,2553,-0.024045,0.25487000000000004,easy,D16384
DBP35,7855,7398,-0.03422,0.15037,easy,D16384
DBP35,3515,308,0.03846,-0.092135,easy,D16384
DBP35,1185,1910,0.165125,-0.03139,easy,D16384
DBP35,3873,5544,0.04583,-0.08489000000000001,easy,D16384
DBP35,7561,7134,0.036445,-0.09430000000000001,easy,D16384
DBP35,4416,7683,-0.10880000000000001,0.02446,easy,D16384
DBP35,3154,2017,-0.040685,0.12483,easy,D16384
DBP35,7085,2355,0.044945,-0.085735,easy,D16384
DBP35,7238,3592,-0.12453,0.013480000000000002,easy,D16384
DBP35,2261,33,-0.145455,0.0027249999999999983,easy,D16384
DBP35,4853,3082,-0.0591,0.08276,easy,D16384
DBP35,7429,5377,-0.012785000000000001,-0.23100500000000002,easy,D16384
DBP35,6500,3152,-0.042355000000000004,0.11999499999999999,easy,D16384
DBP35,5105,6367,0.087845,-0.056389999999999996,easy,D16384
DBP35,1326,2895,0.03402,-0.09715,easy,D16384
DBP35,2943,6977,0.063155,-0.072195,easy,D16384
DBP35,2386,1184,-0.11835,0.017405,easy,D16384
DBP35,396,5003,0.043715,-0.08685999999999999,easy,D16384
DBP35,5968,6169,-0.15329500000000001,-0.00049,easy,D16384
DBP35,4741,2148,-0.07159,0.063585,easy,D16384
DBP35,4707,1164,-0.041695,0.121945,easy,D16384
DBP35,7885,7831,0.135765,-0.03741,easy,D16384
DBP35,1003,4939,0.081455,-0.060230000000000006,easy,D16384
DBP35,3608,2343,0.0056850000000000026,-0.138205,easy,D16384
DBP35,917,4751,0.1668,-0.03132,easy,D16384
DBP35,6593,3406,0.390255,-0.020164999999999995,easy,D16384
DBP35,5987,3689,-0.116145,0.01897,easy,D16384
DBP35,7916,4561,0.291275,-0.021835,easy,D16384
DBP35,5097,4431,-0.20969500000000002,-0.011360000000000002,easy,D16384
DBP35,6914,1924,-0.20945999999999998,-0.011335000000000001,easy,D16384
DBP35,2817,6781,-0.15924,-0.00247,easy,D16384
DBP35,4876,4640,-0.100735,0.030155,easy,D16384
DBP35,3419,7214,-0.0028200000000000005,-0.160015,easy,D16384
DBP35,2050,867,-0.06810000000000001,0.068565,easy,D16384
DBP35,3053,2538,0.12876,-0.038895,easy,D16384
DBP35,2985,643,-0.067935,0.068985,easy,D16384
DBP35,5307,7915,-0.059555000000000004,0.08227999999999999,easy,D16384
DBP35,347,1555,0.016195,-0.12033,easy,D16384
DBP35,7647,3123,-0.174385,-0.0060750000000000005,easy,D16384
DBP35,2930,1565,0.11576,-0.043655,easy,D16384
DBP35,1197,6077,0.033715,-0.09749,easy,D16384
DBP35,7882,2248,0.04926,-0.08228,easy,D16384
DBP35,7052,5986,-0.102985,0.028465,easy,D16384
DBP35,5392,1613,-0.2394,-0.013325,easy,D16384
DBP35,3708,7667,-0.09530999999999999,0.03523,easy,D16384
DBP35,1901,1820,0.029535,-0.10142000000000001,easy,D16384
DBP35,3640,262,0.0055150000000000025,-0.13828000000000001,easy,D16384
DBP35,5584,5109,0.031030000000000002,-0.09985000000000001,easy,D16384
DBP35,5173,8127,-0.020345000000000002,0.36892,easy,D16384
DBP35,1571,1042,-0.101785,0.02942,easy,D16384
DBP35,2808,4157,-0.066665,0.071295,easy,D16384
DBP35,6556,3879,-0.13308,0.008010000000000001,easy,D16384
DBP35,583,3551,0.00997,-0.130695,easy,D16384
DBP35,3462,4281,-0.058910000000000004,0.083465,easy,D16384
DBP35,4269,6635,0.13132,-0.038145000000000005,easy,D16384
DBP35,4632,4208,-0.072695,0.062115,easy,D16384
DBP35,5264,7235,-0.029094999999999996,0.18503999999999998,easy,D16384
DBP35,2825,5776,-0.04392,0.11529500000000001,easy,D16384
DBP35,2335,6966,0.016145,-0.120455,easy,D16384
DBP35,1137,8159,0.00224,-0.14654,easy,D16384
DBP35,2098,4933,0.053235000000000005,-0.079335,easy,D16384
DBP35,8151,2315,0.009545000000000001,-0.131155,easy,D16384
DBP35,1882,7150,0.03263,-0.09857,easy,D16384
DBP35,1895,786,0.013075,-0.12496000000000002,easy,D16384
DBP35,2364,6331,0.13668999999999998,-0.036955,easy,D16384
DBP35,2288,7569,-0.051000000000000004,0.099025,easy,D16384
DBP35,7020,7439,0.02274,-0.11061,easy,D16384
DBP35,7498,7768,0.132265,-0.037975,easy,D16384
DBP35,6553,536,-0.042465,0.11953,easy,D16384
DBP35,8017,7069,-0.051465,0.097695,easy,D16384
DBP35,6328,2000,-0.006264999999999996,-0.175395,easy,D16384
DBP35,5759,5933,-0.097475,0.033745,easy,D16384
DBP35,5991,4337,0.4742,-0.0196,easy,D16384
DBP35,7523,406,0.07213,-0.06629,easy,D16384
DBP35,7716,4809,0.026405,-0.10599,easy,D16384
DBP35,7562,244,0.03943,-0.091775,easy,D16384
DBP35,595,2703,-0.145205,0.0028849999999999995,easy,D16384
DBP35,1898,3825,-0.057539999999999994,0.08624,easy,D16384
DBP35,4528,792,0.11485999999999999,-0.04408,easy,D16384
DBP35,4857,1598,-0.07749500000000001,0.05575,easy,D16384
DBP35,6868,4568,-0.1376,0.0060149999999999995,easy,D16384
DBP35,5820,1144,-0.058205,0.084185,easy,D16384
DBP35,5949,7879,0.092525,-0.053535,easy,D16384
DBP35,280,3679,-0.12384500000000001,0.0141,easy,D16384
DBP35,1793,2674,0.114125,-0.044455,easy,D16384
DBP35,7778,2499,-0.21276,-0.011604999999999997,easy,D16384
DBP35,189,6058,0.048674999999999996,-0.082645,easy,D16384
DBP35,3219,4720,0.199585,-0.027755000000000002,easy,D16384
DBP35,4167,5672,0.020535,-0.113925,easy,D16384
DBP35,3660,5709,-0.042730000000000004,0.11815500000000001,easy,D16384
DBP35,1489,4373,-0.120565,0.016085,easy,D16384
DBP35,5972,7634,0.0002449999999999987,-0.151795,easy,D16384
DBP35,6196,3942,0.06997500000000001,-0.06714,easy,D16384
DBP35,7937,3381,-0.09653,0.03429,easy,D16384
DBP35,1538,4474,0.09876499999999999,-0.05124,easy,D16384
DBP35,4378,5324,0.08502000000000001,-0.05783,easy,D16384
DBP35,6253,4303,-0.11279499999999999,0.0216,easy,D16384
DBP35,5389,7133,-0.05691499999999999,0.087215,easy,D16384
DBP35,7777,6320,0.03322,-0.097965,easy,D16384
DBP35,7524,3686,0.14454999999999998,-0.035315,easy,D16384
DBP35,4411,7032,0.035165,-0.09570999999999999,easy,D16384
DBP35,733,1893,0.307215,-0.02152,easy,D16384
DBP35,978,4616,-0.110815,0.022670000000000003,easy,D16384
DBP35,5799,4248,-0.11221,0.021859999999999997,easy,D16384
DBP35,5022,2821,-0.0487,0.10427,easy,D16384
DBP35,3578,1378,-0.0964,0.034345,easy,D16384
DBP35,5256,6171,-0.11940500000000001,0.01688,easy,D16384
DBP35,5737,5362,-0.004200000000000001,-0.163465,easy,D16384
DBP35,4662,2655,0.043829999999999994,-0.08667,easy,D16384
DBP35,6576,2058,-0.006880000000000001,-0.178315,easy,D16384
DBP35,508,6106,-0.02285,0.273275,easy,D16384
DBP35,6650,3325,-0.10471,0.02716,easy,D16384
DBP35,6167,7303,0.088,-0.05635999999999999,easy,D16384
DBP35,305,4629,0.09834499999999999,-0.051410000000000004,easy,D16384
DBP35,2128,3437,0.208405,-0.026645000000000002,easy,D16384
DBP35,7459,3074,0.039599999999999996,-0.0915,easy,D16384
DBP35,885,3752,-0.036595,0.138015,easy,D16384
DBP35,7859,3531,-0.07680000000000001,0.05716,easy,D16384
DBP35,7836,3136,-0.074385,0.059855000000000005,easy,D16384
DBP35,4462,2138,0.113845,-0.044555,easy,D16384
DBP35,1543,5575,0.009155,-0.131735,easy,D16384
DBP35,852,7268,-0.137155,0.0063750000000000005,easy,D16384
DBP35,7982,816,-0.051070000000000004,0.09897,easy,D16384
DBP35,4863,6733,0.06629,-0.06963,easy,D16384
DBP35,4822,2226,0.015635,-0.121785,easy,D16384
DBP35,7440,788,0.075295,-0.06472,easy,D16384
DBP35,7341,1759,-0.134325,0.007634999999999999,easy,D16384
DBP35,1131,337,0.04320500000000001,-0.08777499999999999,easy,D16384
DBP35,6906,6021,0.004699999999999999,-0.140165,easy,D16384
DBP35,7012,4233,0.221285,-0.025405000000000004,easy,D16384
DBP35,2892,3163,-0.0005149999999999998,-0.153325,easy,D16384
DBP35,3278,11,-0.042385,0.119975,easy,D16384
DBP35,2487,8122,-0.12615500000000002,0.012395,easy,D16384
DBP35,5151,7587,-0.10883499999999999,0.02437,easy,D16384
DBP35,3835,3962,0.16971,-0.030754999999999998,easy,D16384
DBP35,6706,3743,-0.037765,0.133515,easy,D16384
DBP35,4758,2144,-0.117195,0.018335,easy,D16384
DBP35,6279,6717,0.261225,-0.023675,easy,D16384
DBP35,4458,3501,-0.053334999999999994,0.09331500000000001,easy,D16384
DBP35,6158,4335,-0.11654,0.01884,easy,D16384
DBP35,856,992,-0.067925,0.069065,easy,D16384
DBP35,3026,3298,-0.142335,0.003809999999999999,easy,D16384
DBP35,4854,4274,-0.033639999999999996,0.15378,easy,D16384
DBP35,59,3611,0.20375500000000002,-0.027315,easy,D16384
DBP35,5228,611,-0.079275,0.053415000000000004,easy,D16384
DBP35,7593,646,0.028125000000000004,-0.10373,easy,D16384
DBP35,66,435,-0.02539,0.223555,easy,D16384
DBP35,293,79,-0.102025,0.029155,easy,D16384
DBP35,7340,6711,-0.094155,0.036605,easy,D16384
DBP35,2046,6303,-0.090345,0.040705,easy,D16384
DBP35,7080,6289,-0.06687499999999999,0.07094,easy,D16384
DBP35,1890,4649,0.107075,-0.0475,easy,D16384
DBP35,7628,1503,0.09119,-0.054135,easy,D16384
DBP35,4151,151,0.0816,-0.06011999999999999,easy,D16384
DBP35,2923,3553,0.10169999999999998,-0.04994,easy,D16384
DBP35,6395,5122,-0.052195000000000005,0.09613,easy,D16384
DBP35,116,2922,-0.079185,0.05345,easy,D16384
DBP35,7024,2946,-0.147225,0.0021349999999999997,easy,D16384
DBP35,7530,7475,-0.019665000000000002,0.46519,easy,D16384
DBP35,4183,2411,0.1708,-0.03045,easy,D16384
DBP35,6946,1107,-0.071255,0.06398,easy,D16384
DBP35,1505,998,-0.12142,0.01577,easy,D16384
DBP35,5717,2348,0.060955,-0.07361,easy,D16384
DBP35,7143,4812,0.14569,-0.035055,easy,D16384
DBP35,5956,1419,-0.20489000000000002,-0.010865,easy,D16384
DBP35,2667,1109,-0.02375,0.259285,easy,D16384
DBP35,581,717,-0.26168,-0.01387,easy,D16384
DBP35,7113,8020,-0.025494999999999997,0.22069,easy,D16384
DBP35,7016,7292,-0.07704499999999999,0.056765,easy,D16384
DBP35,4727,6356,-0.159045,-0.0024350000000000066,easy,D16384
DBP35,2904,5464,-0.101935,0.02918,easy,D16384
DBP35,8187,7591,-0.07909500000000001,0.053595000000000004,easy,D16384
DBP35,4095,5276,0.01488,-0.12276999999999999,easy,D16384
DBP35,5271,2971,-0.02609,0.21524,easy,D16384
DBP35,2060,5462,-0.031865000000000004,0.16192,easy,D16384
DBP35,7484,1760,0.006535,-0.136765,easy,D16384
DBP35,561,2412,0.04418999999999999,-0.08648,easy,D16384
DBP35,6618,3625,0.069795,-0.067245,easy,D16384
DBP35,815,6216,0.164135,-0.03145,easy,D16384
DBP35,1753,4677,0.007889999999999998,-0.133735,easy,D16384
DBP35,8191,4196,-0.13685,0.006534999999999999,easy,D16384
DBP35,5762,6662,-0.10922000000000001,0.023605,easy,D16384
DBP35,2375,1353,0.07909,-0.061935000000000004,easy,D16384
DBP35,6335,155,-0.046365,0.10953,easy,D16384
DBP35,4869,871,0.03178,-0.09912,easy,D16384
DBP35,1866,114,0.034780000000000005,-0.09586,easy,D16384
DBP35,6151,4732,0.041080000000000005,-0.08991,easy,D16384
DBP35,2957,6727,-0.076865,0.057045,easy,D16384
DBP35,4051,5645,-0.19777,-0.010195000000000001,easy,D16384
DBP35,6081,4255,-0.054045,0.091295,easy,D16384
DBP35,6285,6783,0.25728,-0.023809999999999998,easy,D16384
DBP35,5289,5838,0.02964,-0.10122,easy,D16384
DBP35,7425,1853,-0.05615,0.08835,easy,D16384
DBP35,5685,1509,-0.06800500000000001,0.06885,easy,D16384
DBP35,6584,5258,0.116205,-0.04358,easy,D16384
DBP35,5710,864,-0.0034599999999999995,-0.16169499999999998,easy,D16384
DBP35,5540,5600,0.134885,-0.03752,easy,D16384
DBP35,909,7950,-0.20987,-0.011425,easy,D16384
DBP35,5455,6118,-0.120405,0.016165,easy,D16384
DBP35,6023,7585,-0.036315,0.14021,easy,D16384
DBP35,6607,7722,-0.057315,0.0865,easy,D16384
DBP35,1596,532,0.033455,-0.09770999999999999,easy,D16384
DBP35,6526,7770,-0.097805,0.03330999999999999,easy,D16384
DBP35,1742,2951,-0.0303,0.173755,easy,D16384
DBP35,7677,4855,0.09288,-0.053454999999999996,easy,D16384
DBP35,5945,6709,-0.12515,0.013000000000000001,easy,D16384
DBP35,4666,3707,-0.084215,0.046974999999999996,easy,D16384
DBP35,184,6957,0.39410999999999996,-0.02014,easy,D16384
DBP35,3370,6702,0.368755,-0.020365,easy,D16384
DBP35,5741,246,0.0007200000000000002,-0.150705,easy,D16384
DBP35,6300,8061,0.195865,-0.02801,easy,D16384
DBP35,3577,1630,0.02618,-0.106165,easy,D16384
DBP35,3003,181,0.13644,-0.037149999999999996,easy,D16384
DBP35,6155,5905,0.095565,-0.05245,easy,D16384
DBP35,2104,2193,0.01291,-0.12524,easy,D16384
DBP35,5734,6249,0.048305,-0.08284,easy,D16384
DBP35,5983,759,-0.00482,-0.167415,easy,D16384
DBP35,7554,2582,0.118325,-0.04271,easy,D16384
DBP35,3271,5576,-0.034165,0.15062,easy,D16384
DBP35,1271,5447,0.07696,-0.063805,easy,D16384
DBP35,7479,5176,0.45076499999999997,-0.019799999999999998,easy,D16384
DBP35,6384,838,0.057905,-0.07602500000000001,easy,D16384
DBP35,2673,4089,-0.07956,0.053040000000000004,easy,D16384
DBP35,1653,377,0.404505,-0.020020000000000003,easy,D16384
DBP35,228,6707,-0.116655,0.018605,easy,D16384
DBP35,1821,2766,-0.121935,0.01541,easy,D16384
DBP35,7807,6133,0.09885,-0.051135,easy,D16384
DBP35,4204,3851,0.04353,-0.08715500000000001,easy,D16384
DBP35,4624,4043,0.03514,-0.09576000000000001,easy,D16384
DBP35,3954,7096,0.094585,-0.05266,easy,D16384
DBP35,5524,7840,-0.023315000000000002,0.266745,easy,D16384
DBP35,8167,940,0.0943,-0.052884999999999995,easy,D16384
DBP35,1808,444,-0.09487000000000001,0.035675,easy,D16384
DBP35,5071,2645,-0.031245000000000002,0.167445,easy,D16384
DBP35,3930,7346,0.082645,-0.0592,easy,D16384
DBP35,1714,3037,0.24700499999999997,-0.024385,easy,D16384
DBP35,7337,2363,-0.044215000000000004,0.114365,easy,D16384
DBP35,1466,6580,0.08779500000000001,-0.05650500000000001,easy,D16384
DBP35,6634,3382,-0.02948,0.18233500000000002,easy,D16384
DBP35,8173,7261,0.021705000000000002,-0.112245,easy,D16384
DBP35,2975,6242,0.130205,-0.038459999999999994,easy,D16384
DBP35,5704,7963,0.07792,-0.063145,easy,D16384
DBP35,4829,6463,-0.009395,-0.192305,easy,D16384
DBP35,1338,3151,-0.122185,0.015244999999999998,easy,D16384
DBP35,5935,4228,-0.13398000000000002,0.007729999999999997,easy,D16384
DBP35,7800,1792,-0.004715,-0.166025,easy,D16384
DBP35,4501,418,-0.065435,0.07414,easy,D16384
DBP35,3466,904,-0.188775,-0.008879999999999999,easy,D16384
DBP35,2776,2760,-0.15716000000000002,-0.0016299999999999997,easy,D16384
DBP35,835,1397,-0.060075,0.08163000000000001,easy,D16384
DBP35,179,4421,0.061595,-0.073065,easy,D16384
DBP35,7846,1387,-0.002794999999999999,-0.160005,easy,D16384
DBP35,2001,5284,0.02715,-0.104755,easy,D16384
DBP35,2568,2322,0.099635,-0.05075999999999999,easy,D16384
DBP35,4843,7449,-0.039334999999999995,0.12776500000000002,easy,D16384
DBP35,3936,6886,0.08378,-0.058515,easy,D16384
DBP35,2088,6293,-0.033960000000000004,0.15169,easy,D16384
DBP35,2947,926,-0.026619999999999998,0.20931,easy,D16384
DBP35,6611,4686,0.013980000000000001,-0.12392500000000001,easy,D16384
DBP35,2267,4702,-0.09032,0.040744999999999996,easy,D16384
DBP35,748,5153,-0.09129999999999999,0.03969,easy,D16384
DBP35,4442,3240,0.0027500000000000024,-0.145335,easy,D16384
DBP35,5358,4820,-0.27105,-0.014159999999999999,easy,D16384
DBP35,6206,8141,-0.0043,-0.16424,easy,D16384
DBP35,7543,2217,0.005290000000000003,-0.13869,easy,D16384
DBP35,7412,90,-0.09990500000000001,0.03092,easy,D16384
DBP35,7159,1024,-0.073075,0.06149,easy,D16384
DBP35,639,4362,0.033265,-0.09787000000000001,easy,D16384
DBP35,1719,2792,0.07503,-0.064985,easy,D16384
DBP35,2421,6368,0.20140999999999998,-0.02767,easy,D16384
DBP35,1058,5818,0.23554999999999998,-0.02484,easy,D16384
DBP35,4119,4923,-0.043145,0.117345,easy,D16384
DBP35,8044,5591,-0.08436,0.04665,easy,D16384
DBP35,4682,7160,-0.153405,-0.0005249999999999994,easy,D16384
DBP35,7853,7369,-0.019915000000000002,0.41849000000000003,easy,D16384
DBP35,370,3698,-0.07747000000000001,0.05582,easy,D16384
DBP35,7862,3185,-0.12630000000000002,0.01226,easy,D16384
DBP35,5914,185,-0.027044999999999996,0.20651,easy,D16384
DBP35,1938,4968,-0.064595,0.075485,easy,D16384
DBP35,3281,1706,-0.08002999999999999,0.052590000000000005,easy,D16384
DBP35,460,451,-0.011234999999999998,-0.20882,easy,D16384
DBP35,7899,5235,0.008859999999999998,-0.13196000000000002,easy,D16384
DBP35,1960,3979,0.00324,-0.14403,easy,D16384
DBP35,6632,1907,-0.033685,0.15252,easy,D16384
DBP35,1199,6610,0.131105,-0.03826,easy,D16384
DBP35,6220,7130,0.167345,-0.03125,easy,D16384
DBP35,5890,108,0.27396,-0.022845,easy,D16384
DBP35,5390,3744,-0.0005949999999999983,-0.153435,easy,D16384
DBP35,8183,7942,-0.07084499999999999,0.06457500000000001,easy,D16384
DBP35,8112,6354,-0.13859,0.0053999999999999986,easy,D16384
DBP35,2388,3007,-0.09839999999999999,0.03284,easy,D16384
DBP35,3461,2726,-0.02174,0.29713,easy,D16384
DBP35,2361,3612,0.04437000000000001,-0.08624499999999999,easy,D16384
DBP35,905,1835,0.01765,-0.117845,easy,D16384
DBP35,424,4909,-0.15139,0.0002950000000000036,easy,D16384
DBP35,4708,117,-0.24655499999999997,-0.013590000000000001,easy,D16384
DBP35,6471,5429,0.13037,-0.03845,easy,D16384
DBP35,2368,3909,-0.021185,0.31820499999999996,easy,D16384
DBP35,6470,1876,-0.0297,0.17970999999999998,easy,D16384
DBP35,953,1727,-0.09734999999999999,0.033780000000000004,easy,D16384
DBP35,1752,6732,0.076735,-0.06394999999999999,easy,D16384
DBP35,6976,7983,-0.085855,0.04474500000000001,easy,D16384
DBP35,4925,5873,-0.08027,0.052255,easy,D16384
DBP35,7323,8074,-0.035225,0.145095,easy,D16384
DBP35,4700,5794,-0.198285,-0.010254999999999998,easy,D16384
DBP35,5607,398,-0.159065,-0.0024649999999999984,easy,D16384
DBP35,949,2778,-0.06346500000000001,0.07762000000000001,easy,D16384
DBP35,1364,7248,-0.029235000000000004,0.183535,easy,D16384
DBP35,263,4984,0.05242,-0.08005999999999999,easy,D16384
DBP35,147,4466,-0.052015000000000006,0.096385,easy,D16384
DBP35,5958,6505,0.27702,-0.022585,easy,D16384
DBP35,2460,3216,-0.151055,0.0005500000000000001,easy,D16384
DBP35,3134,7878,-0.18329,-0.007605000000000001,easy,D16384
DBP35,3408,4558,-0.11307500000000001,0.020835000000000003,easy,D16384
DBP35,3901,562,-0.025029999999999997,0.230715,easy,D16384
DBP35,4653,1100,-0.06437,0.07644999999999999,easy,D16384
DBP35,2080,1010,-0.104595,0.027309999999999997,easy,D16384
DBP35,2619,1790,0.030504999999999997,-0.10026,easy,D16384
DBP35,7659,6033,-0.055465,0.08908,easy,D16384
DBP35,1371,2164,0.09615000000000001,-0.052105,easy,D16384
DBP35,6703,1179,0.288605,-0.021835,easy,D16384
DBP35,2718,5436,0.196305,-0.028009999999999993,easy,D16384
DBP35,1953,6101,-0.16065,-0.0030100000000000023,easy,D16384
DBP35,7094,4985,-0.060915000000000004,0.08005999999999999,easy,D16384
DBP35,6344,4706,0.032545000000000004,-0.098595,easy,D16384
DBP35,2471,1961,-0.0242,0.2545,easy,D16384
DBP35,2881,8172,-0.15223,6.500000000000256e-05,easy,D16384
DBP35,7740,1524,0.0671,-0.06904,easy,D16384
DBP35,4126,997,-0.05015,0.10092000000000001,easy,D16384
DBP35,7849,2664,0.054505,-0.078265,easy,D16384
DBP35,6617,4628,-0.190545,-0.009244999999999998,easy,D16384
DBP35,1033,1750,0.122985,-0.041375,easy,D16384
DBP35,7056,3023,-0.197585,-0.010165,easy,D16384
DBP35,2036,2932,0.28325500000000003,-0.022065,easy,D16384
DBP35,4130,3644,0.20338499999999998,-0.027325,easy,D16384
DBP35,416,7387,-0.0031399999999999996,-0.16074,easy,D16384
DBP35,4836,2403,-0.012,-0.21902,easy,D16384
DBP35,2638,625,0.038435000000000004,-0.09215,easy,D16384
DBP35,3328,1788,0.127165,-0.039545,easy,D16384
DBP35,4277,937,0.05834,-0.075445,easy,D16384
DBP35,3606,647,0.006725,-0.136495,easy,D16384
DBP35,5417,587,0.009994999999999999,-0.13063,easy,D16384
DBP35,6339,4524,-0.193995,-0.009735000000000002,easy,D16384
DBP35,7888,6648,0.105805,-0.048125,easy,D16384
DBP35,558,732,-0.050495000000000005,0.100185,easy,D16384
DBP35,6899,7541,-0.21615499999999999,-0.011769999999999996,easy,D16384
DBP35,2402,1783,0.02952,-0.101685,easy,D16384
DBP35,6428,1539,0.023545,-0.10923,easy,D16384
DBP35,5795,6387,-0.09059,0.04052,easy,D16384
DBP35,1751,8189,0.118975,-0.04263,easy,D16384
DBP35,3411,7511,0.040795,-0.09027,easy,D16384
